[2026-02-12 14:28:50] [INFO    ] discord.client: logging in using static token
[2026-02-12 14:32:17] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440473315608363060/messages with {"content":"AAPL last price - nan, close - nan, bid - nan\nSOFI last price - 20.48, close - 20.55, bid - 20.49\nTSLA last price - 433.72, close - 428.27, bid - 433.86\nNVDA last price - 192.62, close - 190.05, bid - 192.54\nAMD last price - 215.89, close - 213.58, bid - 215.69","components":[],"nonce":"10683968132941539588","enforce_nonce":true,"tts":false} has returned 200
[2026-02-12 14:32:17] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440473315608363060/messages has received {'type': 0, 'content': 'AAPL last price - nan, close - nan, bid - nan\nSOFI last price - 20.48, close - 20.55, bid - 20.49\nTSLA last price - 433.72, close - 428.27, bid - 433.86\nNVDA last price - 192.62, close - 190.05, bid - 192.54\nAMD last price - 215.89, close - 213.58, bid - 215.69', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-02-12T14:32:02.803000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1471514192077914113', 'channel_id': '1440473315608363060', 'author': {'id': '1440635833840439366', 'username': 'test?', 'avatar': None, 'discriminator': '2603', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '10683968132941539588'}
[2026-02-12 14:32:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 35, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-02-12T14:32:07.625000+00:00', 'pinned': False, 'nonce': '7536677491532490585', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1440637184242749464'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-11-19T09:37:50.583000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1471514212302848034', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'AAPL last price - 272.9, close - 275.5, bid - 272.78\nSOFI last price - 20.49, close - 20.55, bid - 20.48\nTSLA last price - 433.89, close - 428.27, bid - 433.8\nNVDA last price - 192.56, close - 190.05, bid - 192.2\nAMD last price - 215.84, close - 213.58, bid - 215.62', 'components': [], 'channel_type': 0, 'channel_id': '1440473315608363060', 'author': {'username': 'test?', 'public_flags': 0, 'primary_guild': None, 'id': '1440635833840439366', 'global_name': None, 'display_name_styles': None, 'discriminator': '2603', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1440473314987610134'}}
[2026-02-12 14:32:22] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-02-12 14:32:22] [DEBUG   ] discord.client: Dispatching event message
[2026-02-12 14:32:22] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440473315608363060/messages with {"content":"AAPL last price - 272.9, close - 275.5, bid - 272.78\nSOFI last price - 20.49, close - 20.55, bid - 20.48\nTSLA last price - 433.89, close - 428.27, bid - 433.8\nNVDA last price - 192.56, close - 190.05, bid - 192.2\nAMD last price - 215.84, close - 213.58, bid - 215.62","components":[],"nonce":"7536677491532490585","enforce_nonce":true,"tts":false} has returned 200
[2026-02-12 14:32:22] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440473315608363060/messages has received {'type': 0, 'content': 'AAPL last price - 272.9, close - 275.5, bid - 272.78\nSOFI last price - 20.49, close - 20.55, bid - 20.48\nTSLA last price - 433.89, close - 428.27, bid - 433.8\nNVDA last price - 192.56, close - 190.05, bid - 192.2\nAMD last price - 215.84, close - 213.58, bid - 215.62', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-02-12T14:32:07.625000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1471514212302848034', 'channel_id': '1440473315608363060', 'author': {'id': '1440635833840439366', 'username': 'test?', 'avatar': None, 'discriminator': '2603', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '7536677491532490585'}
[2026-02-12 14:32:27] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 36, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-02-12T14:32:12.397000+00:00', 'pinned': False, 'nonce': '3553643810812876879', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1440637184242749464'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-11-19T09:37:50.583000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1471514232318201887', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'AAPL last price - 272.86, close - 275.5, bid - 272.95\nSOFI last price - 20.47, close - 20.55, bid - 20.46\nTSLA last price - 433.91, close - 428.27, bid - 433.42\nNVDA last price - 192.19, close - 190.05, bid - 192.21\nAMD last price - 215.82, close - 213.58, bid - 215.62', 'components': [], 'channel_type': 0, 'channel_id': '1440473315608363060', 'author': {'username': 'test?', 'public_flags': 0, 'primary_guild': None, 'id': '1440635833840439366', 'global_name': None, 'display_name_styles': None, 'discriminator': '2603', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1440473314987610134'}}
[2026-02-12 14:32:27] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-02-12 14:32:27] [DEBUG   ] discord.client: Dispatching event message
[2026-02-12 14:32:27] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440473315608363060/messages with {"content":"AAPL last price - 272.86, close - 275.5, bid - 272.95\nSOFI last price - 20.47, close - 20.55, bid - 20.46\nTSLA last price - 433.91, close - 428.27, bid - 433.42\nNVDA last price - 192.19, close - 190.05, bid - 192.21\nAMD last price - 215.82, close - 213.58, bid - 215.62","components":[],"nonce":"3553643810812876879","enforce_nonce":true,"tts":false} has returned 200
[2026-02-12 14:32:27] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440473315608363060/messages has received {'type': 0, 'content': 'AAPL last price - 272.86, close - 275.5, bid - 272.95\nSOFI last price - 20.47, close - 20.55, bid - 20.46\nTSLA last price - 433.91, close - 428.27, bid - 433.42\nNVDA last price - 192.19, close - 190.05, bid - 192.21\nAMD last price - 215.82, close - 213.58, bid - 215.62', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-02-12T14:32:12.397000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1471514232318201887', 'channel_id': '1440473315608363060', 'author': {'id': '1440635833840439366', 'username': 'test?', 'avatar': None, 'discriminator': '2603', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '3553643810812876879'}
[2026-02-12 14:32:31] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 37, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-02-12T14:32:17.286000+00:00', 'pinned': False, 'nonce': '8198602368401774120', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1440637184242749464'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-11-19T09:37:50.583000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1471514252824281303', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'AAPL last price - 273.03, close - 275.5, bid - 272.85\nSOFI last price - 20.38, close - 20.55, bid - 20.38\nTSLA last price - 433.89, close - 428.27, bid - 433.41\nNVDA last price - 192.24, close - 190.05, bid - 192.3\nAMD last price - 215.63, close - 213.58, bid - 215.57', 'components': [], 'channel_type': 0, 'channel_id': '1440473315608363060', 'author': {'username': 'test?', 'public_flags': 0, 'primary_guild': None, 'id': '1440635833840439366', 'global_name': None, 'display_name_styles': None, 'discriminator': '2603', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1440473314987610134'}}
[2026-02-12 14:32:31] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-02-12 14:32:31] [DEBUG   ] discord.client: Dispatching event message
[2026-02-12 14:32:31] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440473315608363060/messages with {"content":"AAPL last price - 273.03, close - 275.5, bid - 272.85\nSOFI last price - 20.38, close - 20.55, bid - 20.38\nTSLA last price - 433.89, close - 428.27, bid - 433.41\nNVDA last price - 192.24, close - 190.05, bid - 192.3\nAMD last price - 215.63, close - 213.58, bid - 215.57","components":[],"nonce":"8198602368401774120","enforce_nonce":true,"tts":false} has returned 200
[2026-02-12 14:32:31] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440473315608363060/messages has received {'type': 0, 'content': 'AAPL last price - 273.03, close - 275.5, bid - 272.85\nSOFI last price - 20.38, close - 20.55, bid - 20.38\nTSLA last price - 433.89, close - 428.27, bid - 433.41\nNVDA last price - 192.24, close - 190.05, bid - 192.3\nAMD last price - 215.63, close - 213.58, bid - 215.57', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-02-12T14:32:17.286000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1471514252824281303', 'channel_id': '1440473315608363060', 'author': {'id': '1440635833840439366', 'username': 'test?', 'avatar': None, 'discriminator': '2603', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '8198602368401774120'}
[2026-02-12 14:32:34] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 37.
[2026-02-12 14:32:34] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-02-12 14:32:36] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 38, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-02-12T14:32:22.075000+00:00', 'pinned': False, 'nonce': '2606839766592094960', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1440637184242749464'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-11-19T09:37:50.583000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1471514272910540873', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'AAPL last price - 272.78, close - 275.5, bid - 272.76\nSOFI last price - 20.39, close - 20.55, bid - 20.39\nTSLA last price - 433.67, close - 428.27, bid - 433.11\nNVDA last price - 192.33, close - 190.05, bid - 192.42\nAMD last price - 215.87, close - 213.58, bid - 215.71', 'components': [], 'channel_type': 0, 'channel_id': '1440473315608363060', 'author': {'username': 'test?', 'public_flags': 0, 'primary_guild': None, 'id': '1440635833840439366', 'global_name': None, 'display_name_styles': None, 'discriminator': '2603', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1440473314987610134'}}
[2026-02-12 14:32:36] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-02-12 14:32:36] [DEBUG   ] discord.client: Dispatching event message
[2026-02-12 14:32:36] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440473315608363060/messages with {"content":"AAPL last price - 272.78, close - 275.5, bid - 272.76\nSOFI last price - 20.39, close - 20.55, bid - 20.39\nTSLA last price - 433.67, close - 428.27, bid - 433.11\nNVDA last price - 192.33, close - 190.05, bid - 192.42\nAMD last price - 215.87, close - 213.58, bid - 215.71","components":[],"nonce":"2606839766592094960","enforce_nonce":true,"tts":false} has returned 200
[2026-02-12 14:32:36] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440473315608363060/messages has received {'type': 0, 'content': 'AAPL last price - 272.78, close - 275.5, bid - 272.76\nSOFI last price - 20.39, close - 20.55, bid - 20.39\nTSLA last price - 433.67, close - 428.27, bid - 433.11\nNVDA last price - 192.33, close - 190.05, bid - 192.42\nAMD last price - 215.87, close - 213.58, bid - 215.71', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-02-12T14:32:22.075000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1471514272910540873', 'channel_id': '1440473315608363060', 'author': {'id': '1440635833840439366', 'username': 'test?', 'avatar': None, 'discriminator': '2603', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '2606839766592094960'}
[2026-02-12 14:32:41] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 39, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-02-12T14:32:26.811000+00:00', 'pinned': False, 'nonce': '15681343280186167470', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1440637184242749464'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-11-19T09:37:50.583000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1471514292774895688', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'AAPL last price - 272.8, close - 275.5, bid - 272.77\nSOFI last price - 20.41, close - 20.55, bid - 20.4\nTSLA last price - 433.24, close - 428.27, bid - 433.34\nNVDA last price - 192.44, close - 190.05, bid - 192.25\nAMD last price - 216.05, close - 213.58, bid - 215.99', 'components': [], 'channel_type': 0, 'channel_id': '1440473315608363060', 'author': {'username': 'test?', 'public_flags': 0, 'primary_guild': None, 'id': '1440635833840439366', 'global_name': None, 'display_name_styles': None, 'discriminator': '2603', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1440473314987610134'}}
[2026-02-12 14:32:41] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-02-12 14:32:41] [DEBUG   ] discord.client: Dispatching event message
[2026-02-12 14:32:41] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440473315608363060/messages with {"content":"AAPL last price - 272.8, close - 275.5, bid - 272.77\nSOFI last price - 20.41, close - 20.55, bid - 20.4\nTSLA last price - 433.24, close - 428.27, bid - 433.34\nNVDA last price - 192.44, close - 190.05, bid - 192.25\nAMD last price - 216.05, close - 213.58, bid - 215.99","components":[],"nonce":"15681343280186167470","enforce_nonce":true,"tts":false} has returned 200
[2026-02-12 14:32:41] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440473315608363060/messages has received {'type': 0, 'content': 'AAPL last price - 272.8, close - 275.5, bid - 272.77\nSOFI last price - 20.41, close - 20.55, bid - 20.4\nTSLA last price - 433.24, close - 428.27, bid - 433.34\nNVDA last price - 192.44, close - 190.05, bid - 192.25\nAMD last price - 216.05, close - 213.58, bid - 215.99', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-02-12T14:32:26.811000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1471514292774895688', 'channel_id': '1440473315608363060', 'author': {'id': '1440635833840439366', 'username': 'test?', 'avatar': None, 'discriminator': '2603', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '15681343280186167470'}
[2026-02-12 14:32:47] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 40, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-02-12T14:32:32.429000+00:00', 'pinned': False, 'nonce': '6255203659510848380', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1440637184242749464'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-11-19T09:37:50.583000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1471514316338626661', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'AAPL last price - 272.82, close - 275.5, bid - 272.61\nSOFI last price - 20.39, close - 20.55, bid - 20.39\nTSLA last price - 433.53, close - 428.27, bid - 432.5\nNVDA last price - 192.25, close - 190.05, bid - 192.3\nAMD last price - 216.32, close - 213.58, bid - 216.15', 'components': [], 'channel_type': 0, 'channel_id': '1440473315608363060', 'author': {'username': 'test?', 'public_flags': 0, 'primary_guild': None, 'id': '1440635833840439366', 'global_name': None, 'display_name_styles': None, 'discriminator': '2603', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1440473314987610134'}}
[2026-02-12 14:32:47] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-02-12 14:32:47] [DEBUG   ] discord.client: Dispatching event message
[2026-02-12 14:32:47] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440473315608363060/messages with {"content":"AAPL last price - 272.82, close - 275.5, bid - 272.61\nSOFI last price - 20.39, close - 20.55, bid - 20.39\nTSLA last price - 433.53, close - 428.27, bid - 432.5\nNVDA last price - 192.25, close - 190.05, bid - 192.3\nAMD last price - 216.32, close - 213.58, bid - 216.15","components":[],"nonce":"6255203659510848380","enforce_nonce":true,"tts":false} has returned 200
[2026-02-12 14:32:47] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440473315608363060/messages has received {'type': 0, 'content': 'AAPL last price - 272.82, close - 275.5, bid - 272.61\nSOFI last price - 20.39, close - 20.55, bid - 20.39\nTSLA last price - 433.53, close - 428.27, bid - 432.5\nNVDA last price - 192.25, close - 190.05, bid - 192.3\nAMD last price - 216.32, close - 213.58, bid - 216.15', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-02-12T14:32:32.429000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1471514316338626661', 'channel_id': '1440473315608363060', 'author': {'id': '1440635833840439366', 'username': 'test?', 'avatar': None, 'discriminator': '2603', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '6255203659510848380'}
[2026-02-12 14:32:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 41, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-02-12T14:32:37.282000+00:00', 'pinned': False, 'nonce': '14510373800681455219', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1440637184242749464'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-11-19T09:37:50.583000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1471514336693452942', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'AAPL last price - 272.57, close - 275.5, bid - 272.52\nSOFI last price - 20.39, close - 20.55, bid - 20.38\nTSLA last price - 433.29, close - 428.27, bid - 433.21\nNVDA last price - 192.35, close - 190.05, bid - 192.5\nAMD last price - 216.83, close - 213.58, bid - 216.66', 'components': [], 'channel_type': 0, 'channel_id': '1440473315608363060', 'author': {'username': 'test?', 'public_flags': 0, 'primary_guild': None, 'id': '1440635833840439366', 'global_name': None, 'display_name_styles': None, 'discriminator': '2603', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1440473314987610134'}}
[2026-02-12 14:32:51] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-02-12 14:32:51] [DEBUG   ] discord.client: Dispatching event message
[2026-02-12 14:32:51] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440473315608363060/messages with {"content":"AAPL last price - 272.57, close - 275.5, bid - 272.52\nSOFI last price - 20.39, close - 20.55, bid - 20.38\nTSLA last price - 433.29, close - 428.27, bid - 433.21\nNVDA last price - 192.35, close - 190.05, bid - 192.5\nAMD last price - 216.83, close - 213.58, bid - 216.66","components":[],"nonce":"14510373800681455219","enforce_nonce":true,"tts":false} has returned 200
[2026-02-12 14:32:51] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440473315608363060/messages has received {'type': 0, 'content': 'AAPL last price - 272.57, close - 275.5, bid - 272.52\nSOFI last price - 20.39, close - 20.55, bid - 20.38\nTSLA last price - 433.29, close - 428.27, bid - 433.21\nNVDA last price - 192.35, close - 190.05, bid - 192.5\nAMD last price - 216.83, close - 213.58, bid - 216.66', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-02-12T14:32:37.282000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1471514336693452942', 'channel_id': '1440473315608363060', 'author': {'id': '1440635833840439366', 'username': 'test?', 'avatar': None, 'discriminator': '2603', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '14510373800681455219'}
[2026-02-12 14:32:56] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 42, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-02-12T14:32:42.021000+00:00', 'pinned': False, 'nonce': '6492039567899225919', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1440637184242749464'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-11-19T09:37:50.583000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1471514356570263789', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'AAPL last price - 272.55, close - 275.5, bid - 272.26\nSOFI last price - 20.46, close - 20.55, bid - 20.45\nTSLA last price - 433.36, close - 428.27, bid - 432.62\nNVDA last price - 192.51, close - 190.05, bid - 192.38\nAMD last price - 216.9, close - 213.58, bid - 216.82', 'components': [], 'channel_type': 0, 'channel_id': '1440473315608363060', 'author': {'username': 'test?', 'public_flags': 0, 'primary_guild': None, 'id': '1440635833840439366', 'global_name': None, 'display_name_styles': None, 'discriminator': '2603', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1440473314987610134'}}
[2026-02-12 14:32:56] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-02-12 14:32:56] [DEBUG   ] discord.client: Dispatching event message
[2026-02-12 14:32:56] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440473315608363060/messages with {"content":"AAPL last price - 272.55, close - 275.5, bid - 272.26\nSOFI last price - 20.46, close - 20.55, bid - 20.45\nTSLA last price - 433.36, close - 428.27, bid - 432.62\nNVDA last price - 192.51, close - 190.05, bid - 192.38\nAMD last price - 216.9, close - 213.58, bid - 216.82","components":[],"nonce":"6492039567899225919","enforce_nonce":true,"tts":false} has returned 200
[2026-02-12 14:32:56] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440473315608363060/messages has received {'type': 0, 'content': 'AAPL last price - 272.55, close - 275.5, bid - 272.26\nSOFI last price - 20.46, close - 20.55, bid - 20.45\nTSLA last price - 433.36, close - 428.27, bid - 432.62\nNVDA last price - 192.51, close - 190.05, bid - 192.38\nAMD last price - 216.9, close - 213.58, bid - 216.82', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-02-12T14:32:42.021000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1471514356570263789', 'channel_id': '1440473315608363060', 'author': {'id': '1440635833840439366', 'username': 'test?', 'avatar': None, 'discriminator': '2603', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '6492039567899225919'}
[2026-02-12 14:33:01] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 43, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-02-12T14:32:46.883000+00:00', 'pinned': False, 'nonce': '2691889506786673984', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1440637184242749464'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-11-19T09:37:50.583000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1471514376962969669', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'AAPL last price - 272.38, close - 275.5, bid - 272.32\nSOFI last price - 20.44, close - 20.55, bid - 20.43\nTSLA last price - 432.75, close - 428.27, bid - 432.88\nNVDA last price - 192.34, close - 190.05, bid - 192.41\nAMD last price - 217.17, close - 213.58, bid - 217.0', 'components': [], 'channel_type': 0, 'channel_id': '1440473315608363060', 'author': {'username': 'test?', 'public_flags': 0, 'primary_guild': None, 'id': '1440635833840439366', 'global_name': None, 'display_name_styles': None, 'discriminator': '2603', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1440473314987610134'}}
[2026-02-12 14:33:01] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-02-12 14:33:01] [DEBUG   ] discord.client: Dispatching event message
[2026-02-12 14:33:01] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440473315608363060/messages with {"content":"AAPL last price - 272.38, close - 275.5, bid - 272.32\nSOFI last price - 20.44, close - 20.55, bid - 20.43\nTSLA last price - 432.75, close - 428.27, bid - 432.88\nNVDA last price - 192.34, close - 190.05, bid - 192.41\nAMD last price - 217.17, close - 213.58, bid - 217.0","components":[],"nonce":"2691889506786673984","enforce_nonce":true,"tts":false} has returned 200
